"Date and Time Run #1","Time (s) Run #1","Position (mm) Run #1","Light Intensity (%) Run #1","Date and Time Run #2","Time (s) Run #2","Position (mm) Run #2","Light Intensity (%) Run #2","Date and Time Run #3","Time (s) Run #3","Position (mm) Run #3","Light Intensity (%) Run #3","Date and Time Run #4","Time (s) Run #4","Position (mm) Run #4","Light Intensity (%) Run #4","Date and Time Run #5","Time (s) Run #5","Position (mm) Run #5","Light Intensity (%) Run #5","Date and Time Run #6","Time (s) Run #6","Position (mm) Run #6","Light Intensity (%) Run #6","Date and Time Run #7","Time (s) Run #7","Position (mm) Run #7","Light Intensity (%) Run #7","Date and Time Run #8","Time (s) Run #8","Position (mm) Run #8","Light Intensity (%) Run #8","Date and Time Run #9","Time (s) Run #9","Position (mm) Run #9","Light Intensity (%) Run #9","Date and Time Run #10","Time (s) Run #10","Position (mm) Run #10","Light Intensity (%) Run #10","Date and Time Run #11","Time (s) Run #11","Position (mm) Run #11","Light Intensity (%) Run #11","Date and Time Run #12","Time (s) Run #12","Position (mm) Run #12","Light Intensity (%) Run #12","Date and Time Run #13","Time (s) Run #13","Position (mm) Run #13","Light Intensity (%) Run #13","Date and Time Run #14","Time (s) Run #14","Position (mm) Run #14","Light Intensity (%) Run #14","Date and Time Run #15","Time (s) Run #15","Position (mm) Run #15","Light Intensity (%) Run #15","Date and Time Run #16","Time (s) Run #16","Position (mm) Run #16","Light Intensity (%) Run #16","Date and Time Run #17","Time (s) Run #17","Position (mm) Run #17","Light Intensity (%) Run #17"
10/23/2024 11:11:15 am,1.450,0.00,96.0,10/23/2024 11:11:30 am,1.450,0.00,64.9,10/23/2024 11:11:43 am,1.450,0.00,20.0,10/23/2024 11:12:01 am,1.450,0.00,4.4,10/23/2024 11:12:18 am,1.450,0.00,60.0,10/23/2024 11:12:44 am,1.450,0.00,87.6,10/23/2024 11:13:03 am,1.450,0.00,12.5,10/23/2024 11:13:16 am,1.450,0.00,49.7,10/23/2024 11:13:44 am,1.450,0.00,84.6,,,,,10/23/2024 11:14:00 am,1.450,0.00,67.6,10/23/2024 11:14:20 am,1.450,0.00,91.8,10/23/2024 11:14:51 am,1.450,0.00,87.1,10/23/2024 11:14:56 am,1.450,0.00,86.9,10/23/2024 11:15:20 am,1.450,0.00,66.6,,,,,10/23/2024 11:15:37 am,1.450,0.00,1.4
10/23/2024 11:11:15 am,1.460,0.00,96.1,10/23/2024 11:11:30 am,1.460,0.00,64.9,10/23/2024 11:11:43 am,1.460,0.00,19.8,10/23/2024 11:12:01 am,1.460,0.00,4.4,10/23/2024 11:12:18 am,1.460,0.00,60.0,10/23/2024 11:12:44 am,1.460,0.00,87.6,10/23/2024 11:13:03 am,1.460,0.00,12.5,10/23/2024 11:13:16 am,1.460,0.00,49.8,10/23/2024 11:13:44 am,1.460,0.00,84.5,,,,,10/23/2024 11:14:00 am,1.460,0.00,67.6,10/23/2024 11:14:20 am,1.460,0.00,91.8,10/23/2024 11:14:51 am,1.460,0.00,87.1,10/23/2024 11:14:56 am,1.460,0.00,86.9,10/23/2024 11:15:20 am,1.460,0.00,66.6,,,,,10/23/2024 11:15:37 am,1.460,0.00,1.5
10/23/2024 11:11:15 am,1.470,0.00,96.1,10/23/2024 11:11:30 am,1.470,0.00,65.4,10/23/2024 11:11:43 am,1.470,0.00,19.6,10/23/2024 11:12:01 am,1.470,0.00,4.4,10/23/2024 11:12:18 am,1.470,0.00,60.0,10/23/2024 11:12:44 am,1.470,0.00,87.5,10/23/2024 11:13:03 am,1.470,0.00,12.4,10/23/2024 11:13:16 am,1.470,0.00,49.9,10/23/2024 11:13:44 am,1.470,0.00,84.5,,,,,10/23/2024 11:14:00 am,1.470,0.00,67.5,10/23/2024 11:14:20 am,1.470,0.00,91.8,10/23/2024 11:14:51 am,1.470,0.00,87.1,10/23/2024 11:14:56 am,1.470,0.00,87.0,10/23/2024 11:15:20 am,1.470,0.00,66.5,,,,,10/23/2024 11:15:37 am,1.470,0.00,1.5
10/23/2024 11:11:15 am,1.480,0.00,96.2,10/23/2024 11:11:30 am,1.480,0.00,66.9,10/23/2024 11:11:43 am,1.480,0.00,19.6,10/23/2024 11:12:01 am,1.480,0.00,4.4,10/23/2024 11:12:18 am,1.480,0.00,60.0,10/23/2024 11:12:44 am,1.480,0.00,87.5,10/23/2024 11:13:03 am,1.480,0.00,12.5,10/23/2024 11:13:16 am,1.480,0.00,49.9,10/23/2024 11:13:44 am,1.480,0.00,84.6,,,,,,,,,10/23/2024 11:14:20 am,1.480,0.00,91.8,10/23/2024 11:14:51 am,1.480,0.00,87.1,10/23/2024 11:14:56 am,1.480,0.00,87.0,10/23/2024 11:15:20 am,1.480,0.00,66.5,,,,,10/23/2024 11:15:37 am,1.480,0.00,1.4
10/23/2024 11:11:15 am,1.490,0.00,96.1,10/23/2024 11:11:30 am,1.490,0.00,68.8,10/23/2024 11:11:43 am,1.490,0.00,19.9,10/23/2024 11:12:01 am,1.490,0.00,4.3,10/23/2024 11:12:18 am,1.490,0.00,60.0,10/23/2024 11:12:44 am,1.490,0.00,87.5,10/23/2024 11:13:03 am,1.490,0.00,12.5,10/23/2024 11:13:16 am,1.490,0.00,49.8,10/23/2024 11:13:44 am,1.490,0.00,84.6,,,,,,,,,10/23/2024 11:14:20 am,1.490,0.00,91.8,10/23/2024 11:14:51 am,1.490,0.00,87.1,10/23/2024 11:14:56 am,1.490,0.00,87.0,10/23/2024 11:15:20 am,1.490,0.00,66.5,,,,,10/23/2024 11:15:37 am,1.490,0.00,1.4
10/23/2024 11:11:15 am,1.500,0.00,96.0,10/23/2024 11:11:30 am,1.500,0.00,70.0,10/23/2024 11:11:43 am,1.500,0.00,20.2,10/23/2024 11:12:01 am,1.500,0.00,4.3,10/23/2024 11:12:18 am,1.500,0.00,60.1,10/23/2024 11:12:44 am,1.500,0.00,87.6,10/23/2024 11:13:03 am,1.500,0.00,12.5,10/23/2024 11:13:16 am,1.500,0.00,49.7,10/23/2024 11:13:44 am,1.500,0.00,84.7,,,,,,,,,10/23/2024 11:14:20 am,1.500,0.00,91.8,10/23/2024 11:14:51 am,1.500,0.00,87.0,10/23/2024 11:14:56 am,1.500,0.00,86.9,10/23/2024 11:15:20 am,1.500,0.00,66.5,,,,,10/23/2024 11:15:37 am,1.500,0.00,1.4
10/23/2024 11:11:15 am,1.510,0.00,95.9,10/23/2024 11:11:30 am,1.510,0.00,70.2,10/23/2024 11:11:43 am,1.510,0.00,20.5,10/23/2024 11:12:01 am,1.510,0.00,4.3,10/23/2024 11:12:18 am,1.510,0.00,60.1,10/23/2024 11:12:44 am,1.510,0.00,87.5,10/23/2024 11:13:03 am,1.510,0.00,12.5,10/23/2024 11:13:16 am,1.510,0.00,49.7,10/23/2024 11:13:44 am,1.510,0.00,84.8,,,,,,,,,10/23/2024 11:14:20 am,1.510,0.00,91.9,10/23/2024 11:14:51 am,1.510,0.00,87.1,10/23/2024 11:14:56 am,1.510,0.00,86.9,10/23/2024 11:15:20 am,1.510,0.00,66.6,,,,,10/23/2024 11:15:37 am,1.510,0.00,1.4
10/23/2024 11:11:15 am,1.520,0.00,95.8,10/23/2024 11:11:30 am,1.520,0.00,69.0,10/23/2024 11:11:43 am,1.520,0.00,20.6,10/23/2024 11:12:01 am,1.520,0.00,4.3,10/23/2024 11:12:18 am,1.520,0.00,60.0,10/23/2024 11:12:44 am,1.520,0.00,87.5,10/23/2024 11:13:03 am,1.520,0.00,12.5,10/23/2024 11:13:16 am,1.520,0.00,49.7,10/23/2024 11:13:44 am,1.520,0.00,84.8,,,,,,,,,10/23/2024 11:14:20 am,1.520,0.00,91.9,10/23/2024 11:14:51 am,1.520,0.00,87.1,10/23/2024 11:14:56 am,1.520,0.00,86.9,10/23/2024 11:15:20 am,1.520,0.00,66.6,,,,,10/23/2024 11:15:37 am,1.520,0.00,1.4
10/23/2024 11:11:15 am,1.530,0.00,95.8,10/23/2024 11:11:30 am,1.530,0.00,67.4,10/23/2024 11:11:43 am,1.530,0.00,20.4,10/23/2024 11:12:01 am,1.530,0.00,4.4,10/23/2024 11:12:18 am,1.530,0.00,60.0,10/23/2024 11:12:44 am,1.530,0.00,87.5,10/23/2024 11:13:03 am,1.530,0.00,12.5,10/23/2024 11:13:16 am,1.530,0.00,49.9,10/23/2024 11:13:44 am,1.530,0.00,84.8,,,,,,,,,10/23/2024 11:14:20 am,1.530,0.00,91.8,10/23/2024 11:14:51 am,1.530,0.00,87.1,10/23/2024 11:14:56 am,1.530,0.00,87.0,10/23/2024 11:15:20 am,1.530,0.00,66.6,,,,,10/23/2024 11:15:37 am,1.530,0.00,1.4
10/23/2024 11:11:15 am,1.540,0.00,95.9,10/23/2024 11:11:30 am,1.540,0.00,65.5,10/23/2024 11:11:43 am,1.540,0.00,20.1,10/23/2024 11:12:01 am,1.540,0.00,4.4,10/23/2024 11:12:18 am,1.540,0.00,60.0,10/23/2024 11:12:44 am,1.540,0.00,87.5,10/23/2024 11:13:03 am,1.540,0.00,12.5,10/23/2024 11:13:16 am,1.540,0.00,49.9,10/23/2024 11:13:44 am,1.540,0.00,84.7,,,,,,,,,10/23/2024 11:14:20 am,1.540,0.00,91.8,,,,,10/23/2024 11:14:56 am,1.540,0.00,87.1,10/23/2024 11:15:20 am,1.540,0.00,66.6,,,,,10/23/2024 11:15:37 am,1.540,0.00,1.4
10/23/2024 11:11:15 am,1.550,0.00,96.0,10/23/2024 11:11:30 am,1.550,0.00,64.5,10/23/2024 11:11:43 am,1.550,0.00,19.9,10/23/2024 11:12:01 am,1.550,0.00,4.4,10/23/2024 11:12:18 am,1.550,0.00,60.0,10/23/2024 11:12:44 am,1.550,0.00,87.5,10/23/2024 11:13:03 am,1.550,0.00,12.6,10/23/2024 11:13:16 am,1.550,0.00,49.9,10/23/2024 11:13:44 am,1.550,0.00,84.7,,,,,,,,,10/23/2024 11:14:20 am,1.550,0.00,91.8,,,,,10/23/2024 11:14:56 am,1.550,0.00,87.1,10/23/2024 11:15:20 am,1.550,0.00,66.5,,,,,10/23/2024 11:15:37 am,1.550,0.00,1.5
10/23/2024 11:11:15 am,1.560,0.00,96.2,10/23/2024 11:11:30 am,1.560,0.00,64.5,10/23/2024 11:11:43 am,1.560,0.00,19.9,10/23/2024 11:12:01 am,1.560,0.00,4.4,10/23/2024 11:12:18 am,1.560,0.00,60.0,10/23/2024 11:12:44 am,1.560,0.00,87.5,10/23/2024 11:13:03 am,1.560,0.00,12.5,10/23/2024 11:13:16 am,1.560,0.00,49.9,10/23/2024 11:13:44 am,1.560,0.00,84.6,,,,,,,,,10/23/2024 11:14:20 am,1.560,0.00,91.8,,,,,10/23/2024 11:14:56 am,1.560,0.00,87.1,10/23/2024 11:15:20 am,1.560,0.00,66.5,,,,,10/23/2024 11:15:37 am,1.560,0.00,1.5
10/23/2024 11:11:15 am,1.570,0.00,96.2,10/23/2024 11:11:30 am,1.570,0.00,66.2,10/23/2024 11:11:43 am,1.570,0.00,19.9,10/23/2024 11:12:01 am,1.570,0.00,4.4,10/23/2024 11:12:18 am,1.570,0.00,60.1,10/23/2024 11:12:44 am,1.570,0.00,87.5,10/23/2024 11:13:03 am,1.570,0.00,12.5,10/23/2024 11:13:16 am,1.570,0.00,49.9,10/23/2024 11:13:44 am,1.570,0.00,84.6,,,,,,,,,10/23/2024 11:14:20 am,1.570,0.00,91.8,,,,,10/23/2024 11:14:56 am,1.570,0.00,87.0,10/23/2024 11:15:20 am,1.570,0.00,66.5,,,,,10/23/2024 11:15:37 am,1.570,0.00,1.4
10/23/2024 11:11:15 am,1.580,0.00,96.3,10/23/2024 11:11:30 am,1.580,0.00,67.6,10/23/2024 11:11:43 am,1.580,0.00,19.9,10/23/2024 11:12:01 am,1.580,0.00,4.3,10/23/2024 11:12:18 am,1.580,0.00,60.0,10/23/2024 11:12:44 am,1.580,0.00,87.5,10/23/2024 11:13:03 am,1.580,0.00,12.5,10/23/2024 11:13:16 am,1.580,0.00,49.9,10/23/2024 11:13:44 am,1.580,0.00,84.6,,,,,,,,,10/23/2024 11:14:20 am,1.580,0.00,91.8,,,,,10/23/2024 11:14:56 am,1.580,0.00,86.9,10/23/2024 11:15:20 am,1.580,0.00,66.5,,,,,10/23/2024 11:15:37 am,1.580,0.00,1.4
10/23/2024 11:11:15 am,1.590,0.00,96.5,10/23/2024 11:11:30 am,1.590,0.00,68.7,10/23/2024 11:11:43 am,1.590,0.00,20.1,10/23/2024 11:12:01 am,1.590,0.00,4.3,10/23/2024 11:12:18 am,1.590,0.00,60.0,10/23/2024 11:12:44 am,1.590,0.00,87.5,10/23/2024 11:13:03 am,1.590,0.00,12.4,10/23/2024 11:13:16 am,1.590,0.00,49.9,10/23/2024 11:13:44 am,1.590,0.00,84.6,,,,,,,,,10/23/2024 11:14:20 am,1.590,0.00,91.8,,,,,10/23/2024 11:14:56 am,1.590,0.00,86.8,10/23/2024 11:15:20 am,1.590,0.00,66.5,,,,,10/23/2024 11:15:37 am,1.590,0.00,1.4
10/23/2024 11:11:15 am,1.600,0.00,96.5,10/23/2024 11:11:30 am,1.600,0.00,69.3,10/23/2024 11:11:43 am,1.600,0.00,20.2,10/23/2024 11:12:01 am,1.600,0.00,4.3,10/23/2024 11:12:18 am,1.600,0.00,60.0,10/23/2024 11:12:44 am,1.600,0.00,87.4,10/23/2024 11:13:03 am,1.600,0.00,12.5,10/23/2024 11:13:16 am,1.600,0.00,49.8,10/23/2024 11:13:44 am,1.600,0.00,84.6,,,,,,,,,10/23/2024 11:14:20 am,1.600,0.00,91.8,,,,,10/23/2024 11:14:56 am,1.600,0.00,86.9,10/23/2024 11:15:20 am,1.600,0.00,66.5,,,,,10/23/2024 11:15:37 am,1.600,0.00,1.4
10/23/2024 11:11:15 am,1.610,0.00,96.2,10/23/2024 11:11:30 am,1.610,0.00,68.8,10/23/2024 11:11:43 am,1.610,0.00,20.3,10/23/2024 11:12:01 am,1.610,0.00,4.3,10/23/2024 11:12:18 am,1.610,0.00,60.1,10/23/2024 11:12:44 am,1.610,0.00,87.4,10/23/2024 11:13:03 am,1.610,0.00,12.5,10/23/2024 11:13:16 am,1.610,0.00,49.8,10/23/2024 11:13:44 am,1.610,0.00,84.7,,,,,,,,,10/23/2024 11:14:20 am,1.610,0.00,91.8,,,,,10/23/2024 11:14:56 am,1.610,0.00,87.0,10/23/2024 11:15:20 am,1.610,0.00,66.6,,,,,10/23/2024 11:15:37 am,1.610,0.00,1.4
10/23/2024 11:11:15 am,1.620,0.00,96.0,10/23/2024 11:11:30 am,1.620,0.00,67.8,10/23/2024 11:11:43 am,1.620,0.00,20.2,10/23/2024 11:12:01 am,1.620,0.00,4.4,10/23/2024 11:12:18 am,1.620,0.00,60.1,10/23/2024 11:12:44 am,1.620,0.00,87.4,10/23/2024 11:13:03 am,1.620,0.00,12.6,10/23/2024 11:13:16 am,1.620,0.00,49.9,10/23/2024 11:13:44 am,1.620,0.00,84.8,,,,,,,,,10/23/2024 11:14:20 am,1.620,0.00,91.7,,,,,10/23/2024 11:14:56 am,1.620,0.00,87.0,10/23/2024 11:15:20 am,1.620,0.00,66.6,,,,,10/23/2024 11:15:37 am,1.620,0.00,1.4
10/23/2024 11:11:15 am,1.630,0.00,95.8,10/23/2024 11:11:30 am,1.630,0.00,67.0,10/23/2024 11:11:43 am,1.630,0.00,20.3,10/23/2024 11:12:01 am,1.630,0.00,4.4,10/23/2024 11:12:18 am,1.630,0.00,60.1,10/23/2024 11:12:44 am,1.630,0.00,87.4,10/23/2024 11:13:03 am,1.630,0.00,12.7,10/23/2024 11:13:16 am,1.630,0.00,49.9,10/23/2024 11:13:44 am,1.630,0.00,84.8,,,,,,,,,10/23/2024 11:14:20 am,1.630,0.00,91.7,,,,,10/23/2024 11:14:56 am,1.630,0.00,87.0,10/23/2024 11:15:20 am,1.630,0.00,66.6,,,,,10/23/2024 11:15:37 am,1.630,0.00,1.4
10/23/2024 11:11:15 am,1.640,0.00,95.8,10/23/2024 11:11:30 am,1.640,0.00,65.9,10/23/2024 11:11:43 am,1.640,0.00,20.2,10/23/2024 11:12:01 am,1.640,0.00,4.4,10/23/2024 11:12:18 am,1.640,0.00,60.1,10/23/2024 11:12:44 am,1.640,0.00,87.5,10/23/2024 11:13:03 am,1.640,0.00,12.7,10/23/2024 11:13:16 am,1.640,0.00,49.8,10/23/2024 11:13:44 am,1.640,0.00,84.8,,,,,,,,,10/23/2024 11:14:20 am,1.640,0.00,91.7,,,,,10/23/2024 11:14:56 am,1.640,0.00,87.0,10/23/2024 11:15:20 am,1.640,0.00,66.6,,,,,10/23/2024 11:15:37 am,1.640,0.00,1.5
10/23/2024 11:11:15 am,1.650,0.00,95.8,10/23/2024 11:11:30 am,1.650,0.00,65.2,10/23/2024 11:11:43 am,1.650,0.00,20.1,10/23/2024 11:12:01 am,1.650,0.00,4.4,10/23/2024 11:12:18 am,1.650,0.00,60.0,10/23/2024 11:12:44 am,1.650,0.00,87.5,10/23/2024 11:13:03 am,1.650,0.00,12.7,10/23/2024 11:13:16 am,1.650,0.00,49.7,10/23/2024 11:13:44 am,1.650,0.00,84.6,,,,,,,,,10/23/2024 11:14:20 am,1.650,0.00,91.8,,,,,10/23/2024 11:14:56 am,1.650,0.00,86.9,10/23/2024 11:15:20 am,1.650,0.00,66.6,,,,,10/23/2024 11:15:37 am,1.650,0.00,1.5
10/23/2024 11:11:15 am,1.660,0.00,96.1,10/23/2024 11:11:30 am,1.660,0.00,65.2,10/23/2024 11:11:43 am,1.660,0.00,20.1,10/23/2024 11:12:01 am,1.660,0.00,4.4,10/23/2024 11:12:18 am,1.660,0.00,60.0,10/23/2024 11:12:44 am,1.660,0.00,87.5,10/23/2024 11:13:03 am,1.660,0.00,12.7,10/23/2024 11:13:16 am,1.660,0.00,49.7,10/23/2024 11:13:44 am,1.660,0.00,84.6,,,,,,,,,10/23/2024 11:14:20 am,1.660,0.00,91.8,,,,,10/23/2024 11:14:56 am,1.660,0.00,87.0,10/23/2024 11:15:20 am,1.660,0.00,66.6,,,,,10/23/2024 11:15:37 am,1.660,0.00,1.4
10/23/2024 11:11:15 am,1.670,0.00,96.3,10/23/2024 11:11:30 am,1.670,0.00,66.6,10/23/2024 11:11:43 am,1.670,0.00,20.0,10/23/2024 11:12:01 am,1.670,0.00,4.4,10/23/2024 11:12:18 am,1.670,0.00,60.0,10/23/2024 11:12:44 am,1.670,0.00,87.5,10/23/2024 11:13:03 am,1.670,0.00,12.6,10/23/2024 11:13:16 am,1.670,0.00,49.8,10/23/2024 11:13:44 am,1.670,0.00,84.6,,,,,,,,,10/23/2024 11:14:20 am,1.670,0.00,91.9,,,,,10/23/2024 11:14:56 am,1.670,0.00,87.0,10/23/2024 11:15:20 am,1.670,0.00,66.6,,,,,10/23/2024 11:15:37 am,1.670,0.00,1.4
10/23/2024 11:11:15 am,1.680,0.00,96.4,10/23/2024 11:11:30 am,1.680,0.00,68.3,10/23/2024 11:11:43 am,1.680,0.00,19.9,10/23/2024 11:12:01 am,1.680,0.00,4.4,10/23/2024 11:12:18 am,1.680,0.00,60.0,10/23/2024 11:12:44 am,1.680,0.00,87.4,10/23/2024 11:13:03 am,1.680,0.00,12.6,10/23/2024 11:13:16 am,1.680,0.00,49.9,10/23/2024 11:13:44 am,1.680,0.00,84.6,,,,,,,,,10/23/2024 11:14:20 am,1.680,0.00,91.9,,,,,10/23/2024 11:14:56 am,1.680,0.00,87.1,10/23/2024 11:15:20 am,1.680,0.00,66.5,,,,,10/23/2024 11:15:37 am,1.680,0.00,1.4
10/23/2024 11:11:15 am,1.690,0.00,96.3,10/23/2024 11:11:30 am,1.690,0.00,69.0,10/23/2024 11:11:43 am,1.690,0.00,19.8,10/23/2024 11:12:01 am,1.690,0.00,4.4,10/23/2024 11:12:18 am,1.690,0.00,60.0,10/23/2024 11:12:44 am,1.690,0.00,87.4,10/23/2024 11:13:03 am,1.690,0.00,12.6,10/23/2024 11:13:16 am,1.690,0.00,49.9,10/23/2024 11:13:44 am,1.690,0.00,84.6,,,,,,,,,10/23/2024 11:14:20 am,1.690,0.00,91.9,,,,,10/23/2024 11:14:56 am,1.690,0.00,87.1,10/23/2024 11:15:20 am,1.690,0.00,66.5,,,,,10/23/2024 11:15:37 am,1.690,0.00,1.4
10/23/2024 11:11:15 am,1.700,0.00,96.2,10/23/2024 11:11:30 am,1.700,0.00,69.4,10/23/2024 11:11:43 am,1.700,0.00,20.1,10/23/2024 11:12:01 am,1.700,0.00,4.3,10/23/2024 11:12:18 am,1.700,0.00,60.1,10/23/2024 11:12:44 am,1.700,0.00,87.4,10/23/2024 11:13:03 am,1.700,0.00,12.5,10/23/2024 11:13:16 am,1.700,0.00,49.9,10/23/2024 11:13:44 am,1.700,0.00,84.7,,,,,,,,,10/23/2024 11:14:20 am,1.700,0.00,91.8,,,,,10/23/2024 11:14:56 am,1.700,0.00,87.0,10/23/2024 11:15:20 am,1.700,0.00,66.5,,,,,10/23/2024 11:15:37 am,1.700,0.00,1.4
10/23/2024 11:11:15 am,1.710,0.00,96.0,10/23/2024 11:11:30 am,1.710,0.00,69.2,10/23/2024 11:11:43 am,1.710,0.00,20.3,10/23/2024 11:12:01 am,1.710,0.00,4.4,10/23/2024 11:12:18 am,1.710,0.00,60.1,10/23/2024 11:12:44 am,1.710,0.00,87.4,10/23/2024 11:13:03 am,1.710,0.00,12.6,10/23/2024 11:13:16 am,1.710,0.00,49.8,10/23/2024 11:13:44 am,1.710,0.00,84.7,,,,,,,,,10/23/2024 11:14:20 am,1.710,0.00,91.8,,,,,10/23/2024 11:14:56 am,1.710,0.00,87.0,10/23/2024 11:15:20 am,1.710,0.00,66.5,,,,,10/23/2024 11:15:37 am,1.710,0.00,1.4
10/23/2024 11:11:15 am,1.720,0.00,95.9,10/23/2024 11:11:30 am,1.720,0.00,68.0,10/23/2024 11:11:43 am,1.720,0.00,20.5,10/23/2024 11:12:01 am,1.720,0.00,4.4,10/23/2024 11:12:18 am,1.720,0.00,60.1,10/23/2024 11:12:44 am,1.720,0.00,87.4,10/23/2024 11:13:03 am,1.720,0.00,12.6,10/23/2024 11:13:16 am,1.720,0.00,49.8,10/23/2024 11:13:44 am,1.720,0.00,84.8,,,,,,,,,10/23/2024 11:14:20 am,1.720,0.00,91.7,,,,,10/23/2024 11:14:56 am,1.720,0.00,86.9,10/23/2024 11:15:20 am,1.720,0.00,66.5,,,,,10/23/2024 11:15:37 am,1.720,0.00,1.4
10/23/2024 11:11:15 am,1.730,0.00,95.8,10/23/2024 11:11:30 am,1.730,0.00,66.4,10/23/2024 11:11:43 am,1.730,0.00,20.5,10/23/2024 11:12:01 am,1.730,0.00,4.4,10/23/2024 11:12:18 am,1.730,0.00,60.1,10/23/2024 11:12:44 am,1.730,0.00,87.5,10/23/2024 11:13:03 am,1.730,0.00,12.6,10/23/2024 11:13:16 am,1.730,0.00,49.8,10/23/2024 11:13:44 am,1.730,0.00,84.7,,,,,,,,,10/23/2024 11:14:20 am,1.730,0.00,91.8,,,,,10/23/2024 11:14:56 am,1.730,0.00,86.8,10/23/2024 11:15:20 am,1.730,0.00,66.5,,,,,10/23/2024 11:15:37 am,1.730,0.00,1.4
10/23/2024 11:11:15 am,1.740,0.00,95.9,10/23/2024 11:11:30 am,1.740,0.00,65.3,10/23/2024 11:11:43 am,1.740,0.00,20.2,10/23/2024 11:12:01 am,1.740,0.00,4.4,10/23/2024 11:12:18 am,1.740,0.00,60.1,10/23/2024 11:12:44 am,1.740,0.00,87.5,10/23/2024 11:13:03 am,1.740,0.00,12.7,10/23/2024 11:13:16 am,1.740,0.00,49.8,10/23/2024 11:13:44 am,1.740,0.00,84.8,,,,,,,,,10/23/2024 11:14:20 am,1.740,0.00,91.8,,,,,10/23/2024 11:14:56 am,1.740,0.00,86.8,10/23/2024 11:15:20 am,1.740,0.00,66.5,,,,,10/23/2024 11:15:37 am,1.740,0.00,1.4
10/23/2024 11:11:15 am,1.750,0.00,96.1,10/23/2024 11:11:30 am,1.750,0.00,65.4,10/23/2024 11:11:43 am,1.750,0.00,20.1,10/23/2024 11:12:01 am,1.750,0.00,4.4,10/23/2024 11:12:18 am,1.750,0.00,60.1,10/23/2024 11:12:44 am,1.750,0.00,87.4,10/23/2024 11:13:03 am,1.750,0.00,12.7,10/23/2024 11:13:16 am,1.750,0.00,49.8,10/23/2024 11:13:44 am,1.750,0.00,84.7,,,,,,,,,10/23/2024 11:14:20 am,1.750,0.00,91.9,,,,,10/23/2024 11:14:56 am,1.750,0.00,86.9,10/23/2024 11:15:20 am,1.750,0.00,66.5,,,,,10/23/2024 11:15:37 am,1.750,0.00,1.4
10/23/2024 11:11:15 am,1.760,0.00,96.1,10/23/2024 11:11:30 am,1.760,0.00,66.5,10/23/2024 11:11:43 am,1.760,0.00,19.8,10/23/2024 11:12:01 am,1.760,0.00,4.4,10/23/2024 11:12:18 am,1.760,0.00,60.1,10/23/2024 11:12:44 am,1.760,0.00,87.4,10/23/2024 11:13:03 am,1.760,0.00,12.7,10/23/2024 11:13:16 am,1.760,0.00,49.8,10/23/2024 11:13:44 am,1.760,0.00,84.6,,,,,,,,,10/23/2024 11:14:20 am,1.760,0.00,91.9,,,,,10/23/2024 11:14:56 am,1.760,0.00,86.9,10/23/2024 11:15:20 am,1.760,0.00,66.5,,,,,10/23/2024 11:15:37 am,1.760,0.00,1.4
10/23/2024 11:11:15 am,1.770,0.00,96.1,10/23/2024 11:11:30 am,1.770,0.00,67.8,10/23/2024 11:11:43 am,1.770,0.00,19.8,10/23/2024 11:12:01 am,1.770,0.00,4.4,10/23/2024 11:12:18 am,1.770,0.00,60.1,10/23/2024 11:12:44 am,1.770,0.00,87.4,10/23/2024 11:13:03 am,1.770,0.00,12.6,10/23/2024 11:13:16 am,1.770,0.00,49.9,10/23/2024 11:13:44 am,1.770,0.00,84.6,,,,,,,,,10/23/2024 11:14:20 am,1.770,0.00,91.9,,,,,10/23/2024 11:14:56 am,1.770,0.00,86.9,10/23/2024 11:15:20 am,1.770,0.00,66.5,,,,,10/23/2024 11:15:37 am,1.770,0.00,1.4
10/23/2024 11:11:15 am,1.780,0.00,96.0,10/23/2024 11:11:30 am,1.780,0.00,68.8,10/23/2024 11:11:43 am,1.780,0.00,20.0,10/23/2024 11:12:01 am,1.780,0.00,4.4,10/23/2024 11:12:18 am,1.780,0.00,60.0,10/23/2024 11:12:44 am,1.780,0.00,87.4,10/23/2024 11:13:03 am,1.780,0.00,12.6,10/23/2024 11:13:16 am,1.780,0.00,49.9,10/23/2024 11:13:44 am,1.780,0.00,84.6,,,,,,,,,10/23/2024 11:14:20 am,1.780,0.00,91.9,,,,,10/23/2024 11:14:56 am,1.780,0.00,87.0,10/23/2024 11:15:20 am,1.780,0.00,66.5,,,,,10/23/2024 11:15:37 am,1.780,0.00,1.4
10/23/2024 11:11:15 am,1.790,0.00,95.9,10/23/2024 11:11:30 am,1.790,0.00,69.1,10/23/2024 11:11:43 am,1.790,0.00,20.1,10/23/2024 11:12:01 am,1.790,0.00,4.4,10/23/2024 11:12:18 am,1.790,0.00,60.0,10/23/2024 11:12:44 am,1.790,0.00,87.4,10/23/2024 11:13:03 am,1.790,0.00,12.6,10/23/2024 11:13:16 am,1.790,0.00,49.9,10/23/2024 11:13:44 am,1.790,0.00,84.6,,,,,,,,,10/23/2024 11:14:20 am,1.790,0.00,91.9,,,,,10/23/2024 11:14:56 am,1.790,0.00,87.0,10/23/2024 11:15:20 am,1.790,0.00,66.5,,,,,10/23/2024 11:15:37 am,1.790,0.00,1.4
